                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    152,                  1.105,                0.55433,                  1.621,                0.76937,                0.55106,                0.62576,                0.41295,                  2.637,                 2.4628,                 2.0516,               0.005017,               0.005017,               0.005017
                    153,                 1.1015,                0.54604,                 1.6216,                0.78445,                0.53641,                0.61556,                0.40202,                 2.6701,                 2.5108,                 2.0615,               0.004984,               0.004984,               0.004984
                    154,                 1.1135,                0.55126,                 1.6206,                0.75556,                0.54628,                0.61687,                0.40181,                 2.6934,                 2.4668,                 2.0684,               0.004951,               0.004951,               0.004951
                    155,                 1.0927,                0.54364,                 1.6193,                0.73813,                0.57371,                0.61992,                0.40887,                 2.6513,                 2.4884,                 2.0519,               0.004918,               0.004918,               0.004918
                    156,                 1.0922,                0.55106,                 1.6238,                0.73863,                 0.5675,                0.62502,                 0.4123,                  2.633,                 2.3521,                 2.0503,               0.004885,               0.004885,               0.004885
                    157,                 1.1198,                0.56692,                 1.6212,                 0.7287,                0.54707,                0.60781,                0.39878,                 2.6998,                 2.5284,                 2.0781,               0.004852,               0.004852,               0.004852
                    158,                 1.1068,                0.55364,                 1.6197,                0.73547,                0.56298,                0.62435,                0.41424,                 2.6013,                 2.4338,                  2.041,               0.004819,               0.004819,               0.004819
                    159,                 1.1039,                0.55126,                 1.6182,                0.78117,                0.54618,                0.63132,                0.42033,                  2.572,                 2.4017,                 2.0297,               0.004786,               0.004786,               0.004786
                    160,                 1.1067,                0.54948,                 1.6181,                0.78929,                0.55151,                0.62697,                0.41829,                 2.5729,                 2.3438,                  2.036,               0.004753,               0.004753,               0.004753
                    161,                 1.0964,                0.54713,                 1.6173,                0.78646,                 0.5373,                0.62506,                0.41779,                 2.6233,                 2.4209,                 2.0516,                0.00472,                0.00472,                0.00472
                    162,                 1.1067,                0.54811,                  1.619,                0.80461,                0.52309,                0.61685,                 0.4046,                 2.6793,                 2.4994,                 2.0674,               0.004687,               0.004687,               0.004687
                    163,                 1.1109,                0.55438,                 1.6199,                0.77327,                0.55329,                0.62317,                 0.4106,                 2.6299,                 2.3585,                 2.0647,               0.004654,               0.004654,               0.004654
