                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    129,                0.54185,                0.32585,                0.82605,                 0.7368,                0.56572,                0.63131,                0.41333,                 1.1339,                0.96514,                 1.0123,               0.005776,               0.005776,               0.005776
                    130,                0.55146,                0.32902,                0.82582,                0.77049,                0.56661,                0.63398,                0.41851,                  1.138,                0.95404,                 1.0141,               0.005743,               0.005743,               0.005743
                    131,                0.54493,                0.32653,                0.82425,                0.76324,                0.55329,                 0.6247,                0.41086,                 1.1526,                 1.0295,                 1.0215,                0.00571,                0.00571,                0.00571
                    132,                0.53345,                0.32059,                0.82133,                0.73117,                0.57972,                0.62905,                0.40903,                 1.1462,                 1.0019,                 1.0143,               0.005677,               0.005677,               0.005677
                    133,                0.53369,                 0.3162,                0.82337,                0.77436,                0.55775,                0.63889,                0.41355,                 1.1737,                  1.016,                  1.026,               0.005644,               0.005644,               0.005644
                    134,                0.53103,                0.31755,                0.82271,                0.78376,                0.55773,                0.63062,                0.41338,                 1.1482,                 1.0248,                 1.0193,               0.005611,               0.005611,               0.005611
                    135,                 0.5263,                0.31482,                0.82139,                0.78638,                0.56231,                0.64126,                0.42525,                 1.1143,                0.93489,                 1.0123,               0.005578,               0.005578,               0.005578
                    136,                0.53224,                0.31748,                0.82149,                0.78056,                 0.5402,                0.62715,                0.41636,                 1.1163,                0.96624,                 1.0148,               0.005545,               0.005545,               0.005545
                    137,                0.53737,                0.31937,                0.82238,                0.73637,                0.58295,                0.63124,                0.41545,                 1.1317,                 0.9599,                 1.0064,               0.005512,               0.005512,               0.005512
                    138,                0.52576,                0.31611,                0.82133,                0.74986,                0.58259,                0.63366,                0.40978,                 1.1664,                0.98721,                 1.0275,               0.005479,               0.005479,               0.005479
                    139,                 0.5401,                0.32275,                0.82563,                0.75054,                0.57179,                0.63206,                0.41485,                 1.1496,                 1.0466,                 1.0234,               0.005446,               0.005446,               0.005446
                    140,                0.53824,                0.32014,                0.82314,                0.78155,                0.55285,                 0.6374,                0.41901,                 1.1384,                0.94313,                 1.0182,               0.005413,               0.005413,               0.005413
                    141,                0.54469,                0.31857,                0.82249,                0.73147,                0.57282,                0.62717,                0.41133,                 1.1464,                0.98929,                 1.0206,                0.00538,                0.00538,                0.00538
                    142,                0.52228,                0.30862,                0.81962,                0.74152,                0.57638,                0.62768,                0.40936,                 1.1418,                 1.0173,                 1.0088,               0.005347,               0.005347,               0.005347
                    143,                0.52354,                0.31148,                0.82074,                0.78594,                0.54618,                0.62358,                0.40891,                 1.1308,                0.98373,                 1.0069,               0.005314,               0.005314,               0.005314
                    144,                0.51093,                 0.3045,                0.81986,                0.77983,                0.56936,                0.62976,                0.41565,                 1.1174,                0.94069,                 1.0076,               0.005281,               0.005281,               0.005281
                    145,                0.52169,                0.31114,                0.82274,                0.78585,                0.54618,                0.61176,                0.40051,                 1.1367,                 1.0219,                 1.0081,               0.005248,               0.005248,               0.005248
                    146,                0.52125,                0.30907,                0.82094,                0.78067,                0.54687,                0.61417,                0.40359,                 1.1681,                 1.1278,                 1.0336,               0.005215,               0.005215,               0.005215
                    147,                0.52148,                0.30877,                0.82109,                0.74885,                0.55684,                0.61532,                0.40496,                 1.1552,                  1.078,                  1.036,               0.005182,               0.005182,               0.005182
                    148,                0.52145,                0.30918,                0.82183,                0.77301,                0.56254,                0.62481,                0.41164,                 1.1378,                 0.9677,                 1.0247,               0.005149,               0.005149,               0.005149
                    149,                0.52413,                0.31261,                0.82149,                0.73788,                0.57815,                0.63469,                0.41734,                 1.1332,                0.94313,                 1.0191,               0.005116,               0.005116,               0.005116
                    150,                0.51736,                0.30921,                0.82199,                0.72797,                0.58881,                0.63225,                0.40201,                 1.1884,                0.97677,                 1.0229,               0.005083,               0.005083,               0.005083
                    151,                0.52096,                0.30984,                0.82335,                0.74789,                0.57194,                 0.6237,                0.40792,                 1.1541,                0.98187,                 1.0257,                0.00505,                0.00505,                0.00505
                    152,                0.51568,                0.30543,                0.82091,                0.73461,                0.58437,                0.62855,                0.41135,                  1.157,                0.98344,                 1.0226,               0.005017,               0.005017,               0.005017
                    153,                 0.5132,                0.30338,                0.82047,                0.76357,                0.56394,                0.62461,                0.40813,                 1.1364,                  1.018,                 1.0191,               0.004984,               0.004984,               0.004984
                    154,                0.51155,                0.30431,                0.82106,                0.76536,                0.55595,                0.62322,                0.40165,                  1.152,                 1.0721,                 1.0236,               0.004951,               0.004951,               0.004951
                    155,                0.51748,                0.30791,                0.81904,                0.76935,                0.56039,                0.62611,                0.41211,                 1.1379,                  1.012,                 1.0105,               0.004918,               0.004918,               0.004918
